E:2659 O:2331 N:3078 S:3059 | ErrAz:328 ErrEl:19 | P_Az:32 P_El:-1
E:2660 O:2329 N:3078 S:3059 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2660 O:2330 N:3077 S:3059 | ErrAz:330 ErrEl:18 | P_Az:33 P_El:-1
E:2660 O:2329 N:3076 S:3060 | ErrAz:331 ErrEl:16 | P_Az:33 P_El:-1
E:2660 O:2329 N:3076 S:3059 | ErrAz:331 ErrEl:17 | P_Az:33 P_El:-1
E:2661 O:2329 N:3076 S:3059 | ErrAz:332 ErrEl:17 | P_Az:33 P_El:-1
E:2661 O:2328 N:3076 S:3059 | ErrAz:333 ErrEl:17 | P_Az:33 P_El:-1
E:2656 O:2328 N:3077 S:3059 | ErrAz:328 ErrEl:18 | P_Az:32 P_El:-1
E:2656 O:2328 N:3076 S:3059 | ErrAz:328 ErrEl:17 | P_Az:32 P_El:-1
E:2657 O:2328 N:3076 S:3059 | ErrAz:329 ErrEl:17 | P_Az:32 P_El:-1
E:2657 O:2328 N:3076 S:3059 | ErrAz:329 ErrEl:17 | P_Az:32 P_El:-1
E:2658 O:2327 N:3077 S:3058 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2658 O:2328 N:3076 S:3058 | ErrAz:330 ErrEl:18 | P_Az:33 P_El:-1
E:2657 O:2329 N:3078 S:3058 | ErrAz:328 ErrEl:20 | P_Az:32 P_El:-2
E:2657 O:2330 N:3078 S:3058 | ErrAz:327 ErrEl:20 | P_Az:32 P_El:-2
E:2658 O:2330 N:3078 S:3058 | ErrAz:328 ErrEl:20 | P_Az:32 P_El:-2
E:2659 O:2330 N:3079 S:3058 | ErrAz:329 ErrEl:21 | P_Az:32 P_El:-2
E:2659 O:2329 N:3078 S:3058 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2659 O:2330 N:3078 S:3058 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2660 O:2329 N:3078 S:3058 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2660 O:2329 N:3078 S:3058 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2660 O:2329 N:3078 S:3058 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2659 O:2329 N:3078 S:3058 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2659 O:2330 N:3079 S:3058 | ErrAz:329 ErrEl:21 | P_Az:32 P_El:-2
E:2660 O:2330 N:3079 S:3058 | ErrAz:330 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2329 N:3080 S:3058 | ErrAz:332 ErrEl:22 | P_Az:33 P_El:-2
E:2661 O:2329 N:3079 S:3058 | ErrAz:332 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2330 N:3079 S:3059 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2659 O:2329 N:3078 S:3059 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2660 O:2329 N:3079 S:3058 | ErrAz:331 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2329 N:3079 S:3059 | ErrAz:332 ErrEl:20 | P_Az:33 P_El:-2
E:2661 O:2329 N:3079 S:3061 | ErrAz:332 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2329 N:3079 S:3060 | ErrAz:333 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2329 N:3079 S:3060 | ErrAz:333 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2328 N:3079 S:3060 | ErrAz:334 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2328 N:3079 S:3058 | ErrAz:335 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2328 N:3079 S:3057 | ErrAz:333 ErrEl:22 | P_Az:33 P_El:-2
E:2662 O:2328 N:3079 S:3057 | ErrAz:334 ErrEl:22 | P_Az:33 P_El:-2
E:2662 O:2328 N:3079 S:3058 | ErrAz:334 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2328 N:3079 S:3057 | ErrAz:333 ErrEl:22 | P_Az:33 P_El:-2
E:2660 O:2328 N:3078 S:3058 | ErrAz:332 ErrEl:20 | P_Az:33 P_El:-2
E:2661 O:2328 N:3078 S:3057 | ErrAz:333 ErrEl:21 | P_Az:33 P_El:-2
E:2660 O:2328 N:3078 S:3057 | ErrAz:332 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2327 N:3078 S:3057 | ErrAz:334 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2327 N:3077 S:3057 | ErrAz:334 ErrEl:20 | P_Az:33 P_El:-2
E:2661 O:2327 N:3078 S:3058 | ErrAz:334 ErrEl:20 | P_Az:33 P_El:-2
E:2661 O:2327 N:3077 S:3058 | ErrAz:334 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2327 N:3077 S:3058 | ErrAz:335 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2327 N:3078 S:3058 | ErrAz:336 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2327 N:3078 S:3058 | ErrAz:335 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2328 N:3078 S:3058 | ErrAz:334 ErrEl:20 | P_Az:33 P_El:-2
E:2663 O:2327 N:3079 S:3058 | ErrAz:336 ErrEl:21 | P_Az:33 P_El:-2
E:2663 O:2328 N:3079 S:3058 | ErrAz:335 ErrEl:21 | P_Az:33 P_El:-2
E:2665 O:2328 N:3082 S:3058 | ErrAz:337 ErrEl:24 | P_Az:33 P_El:-2
E:2665 O:2329 N:3082 S:3058 | ErrAz:336 ErrEl:24 | P_Az:33 P_El:-2
E:2665 O:2329 N:3082 S:3059 | ErrAz:336 ErrEl:23 | P_Az:33 P_El:-2
E:2665 O:2329 N:3082 S:3060 | ErrAz:336 ErrEl:22 | P_Az:33 P_El:-2
E:2665 O:2330 N:3082 S:3060 | ErrAz:335 ErrEl:22 | P_Az:33 P_El:-2
E:2665 O:2331 N:3081 S:3059 | ErrAz:334 ErrEl:22 | P_Az:33 P_El:-2
E:2665 O:2331 N:3081 S:3059 | ErrAz:334 ErrEl:22 | P_Az:33 P_El:-2
E:2663 O:2330 N:3080 S:3059 | ErrAz:333 ErrEl:21 | P_Az:33 P_El:-2
E:2663 O:2330 N:3080 S:3059 | ErrAz:333 ErrEl:21 | P_Az:33 P_El:-2
E:2663 O:2330 N:3079 S:3059 | ErrAz:333 ErrEl:20 | P_Az:33 P_El:-2
E:2663 O:2331 N:3079 S:3058 | ErrAz:332 ErrEl:21 | P_Az:33 P_El:-2
E:2663 O:2330 N:3078 S:3058 | ErrAz:333 ErrEl:20 | P_Az:33 P_El:-2
E:2663 O:2330 N:3079 S:3057 | ErrAz:333 ErrEl:22 | P_Az:33 P_El:-2
E:2664 O:2330 N:3079 S:3058 | ErrAz:334 ErrEl:21 | P_Az:33 P_El:-2
E:2664 O:2330 N:3079 S:3058 | ErrAz:334 ErrEl:21 | P_Az:33 P_El:-2
E:2664 O:2330 N:3079 S:3058 | ErrAz:334 ErrEl:21 | P_Az:33 P_El:-2
E:2664 O:2330 N:3079 S:3057 | ErrAz:334 ErrEl:22 | P_Az:33 P_El:-2
E:2663 O:2330 N:3079 S:3057 | ErrAz:333 ErrEl:22 | P_Az:33 P_El:-2
E:2662 O:2331 N:3081 S:3057 | ErrAz:331 ErrEl:24 | P_Az:33 P_El:-2
E:2662 O:2331 N:3080 S:3057 | ErrAz:331 ErrEl:23 | P_Az:33 P_El:-2
E:2662 O:2331 N:3080 S:3055 | ErrAz:331 ErrEl:25 | P_Az:33 P_El:-2
E:2663 O:2330 N:3079 S:3056 | ErrAz:333 ErrEl:23 | P_Az:33 P_El:-2
E:2662 O:2330 N:3079 S:3056 | ErrAz:332 ErrEl:23 | P_Az:33 P_El:-2
E:2662 O:2329 N:3079 S:3056 | ErrAz:333 ErrEl:23 | P_Az:33 P_El:-2
E:2662 O:2329 N:3079 S:3056 | ErrAz:333 ErrEl:23 | P_Az:33 P_El:-2
E:2662 O:2330 N:3078 S:3056 | ErrAz:332 ErrEl:22 | P_Az:33 P_El:-2
E:2662 O:2330 N:3078 S:3056 | ErrAz:332 ErrEl:22 | P_Az:33 P_El:-2
E:2662 O:2330 N:3079 S:3056 | ErrAz:332 ErrEl:23 | P_Az:33 P_El:-2
E:2662 O:2331 N:3079 S:3056 | ErrAz:331 ErrEl:23 | P_Az:33 P_El:-2
E:2662 O:2331 N:3078 S:3056 | ErrAz:331 ErrEl:22 | P_Az:33 P_El:-2
E:2662 O:2332 N:3078 S:3056 | ErrAz:330 ErrEl:22 | P_Az:33 P_El:-2
E:2661 O:2332 N:3078 S:3056 | ErrAz:329 ErrEl:22 | P_Az:32 P_El:-2
E:2662 O:2332 N:3078 S:3056 | ErrAz:330 ErrEl:22 | P_Az:33 P_El:-2
E:2662 O:2332 N:3077 S:3056 | ErrAz:330 ErrEl:21 | P_Az:33 P_El:-2
E:2662 O:2332 N:3078 S:3056 | ErrAz:330 ErrEl:22 | P_Az:33 P_El:-2
E:2663 O:2331 N:3077 S:3056 | ErrAz:332 ErrEl:21 | P_Az:33 P_El:-2
E:2663 O:2330 N:3077 S:3056 | ErrAz:333 ErrEl:21 | P_Az:33 P_El:-2
E:2663 O:2331 N:3077 S:3056 | ErrAz:332 ErrEl:21 | P_Az:33 P_El:-2
E:2663 O:2331 N:3076 S:3056 | ErrAz:332 ErrEl:20 | P_Az:33 P_El:-2
E:2663 O:2331 N:3077 S:3057 | ErrAz:332 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2331 N:3077 S:3057 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2332 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2332 N:3078 S:3058 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2663 O:2330 N:3082 S:3058 | ErrAz:333 ErrEl:24 | P_Az:33 P_El:-2
E:2663 O:2331 N:3082 S:3059 | ErrAz:332 ErrEl:23 | P_Az:33 P_El:-2
E:2663 O:2331 N:3082 S:3057 | ErrAz:332 ErrEl:25 | P_Az:33 P_El:-2
E:2663 O:2331 N:3082 S:3056 | ErrAz:332 ErrEl:26 | P_Az:33 P_El:-2
E:2663 O:2331 N:3080 S:3055 | ErrAz:332 ErrEl:25 | P_Az:33 P_El:-2
E:2663 O:2332 N:3080 S:3056 | ErrAz:331 ErrEl:24 | P_Az:33 P_El:-2
E:2663 O:2332 N:3080 S:3056 | ErrAz:331 ErrEl:24 | P_Az:33 P_El:-2
E:2662 O:2333 N:3080 S:3057 | ErrAz:329 ErrEl:23 | P_Az:32 P_El:-2
E:2662 O:2333 N:3080 S:3056 | ErrAz:329 ErrEl:24 | P_Az:32 P_El:-2
E:2663 O:2334 N:3079 S:3057 | ErrAz:329 ErrEl:22 | P_Az:32 P_El:-2
E:2663 O:2334 N:3079 S:3057 | ErrAz:329 ErrEl:22 | P_Az:32 P_El:-2
E:2663 O:2334 N:3079 S:3057 | ErrAz:329 ErrEl:22 | P_Az:32 P_El:-2
E:2662 O:2334 N:3079 S:3057 | ErrAz:328 ErrEl:22 | P_Az:32 P_El:-2
E:2662 O:2334 N:3079 S:3057 | ErrAz:328 ErrEl:22 | P_Az:32 P_El:-2
E:2662 O:2334 N:3080 S:3058 | ErrAz:328 ErrEl:22 | P_Az:32 P_El:-2
E:2662 O:2334 N:3080 S:3058 | ErrAz:328 ErrEl:22 | P_Az:32 P_El:-2
E:2662 O:2334 N:3079 S:3058 | ErrAz:328 ErrEl:21 | P_Az:32 P_El:-2
E:2662 O:2333 N:3079 S:3058 | ErrAz:329 ErrEl:21 | P_Az:32 P_El:-2
E:2663 O:2333 N:3078 S:3059 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2333 N:3079 S:3059 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2334 N:3079 S:3059 | ErrAz:328 ErrEl:20 | P_Az:32 P_El:-2
E:2662 O:2333 N:3078 S:3059 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2660 O:2333 N:3078 S:3059 | ErrAz:327 ErrEl:19 | P_Az:32 P_El:-1
E:2661 O:2334 N:3078 S:3059 | ErrAz:327 ErrEl:19 | P_Az:32 P_El:-1
E:2660 O:2334 N:3078 S:3060 | ErrAz:326 ErrEl:18 | P_Az:32 P_El:-1
E:2660 O:2334 N:3078 S:3060 | ErrAz:326 ErrEl:18 | P_Az:32 P_El:-1
E:2661 O:2331 N:3079 S:3060 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2332 N:3079 S:3060 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2662 O:2332 N:3079 S:3060 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2332 N:3079 S:3064 | ErrAz:330 ErrEl:15 | P_Az:33 P_El:-1
E:2662 O:2332 N:3079 S:3063 | ErrAz:330 ErrEl:16 | P_Az:33 P_El:-1
E:2663 O:2332 N:3079 S:3063 | ErrAz:331 ErrEl:16 | P_Az:33 P_El:-1
E:2663 O:2332 N:3079 S:3063 | ErrAz:331 ErrEl:16 | P_Az:33 P_El:-1
E:2663 O:2331 N:3080 S:3062 | ErrAz:332 ErrEl:18 | P_Az:33 P_El:-1
E:2663 O:2331 N:3079 S:3062 | ErrAz:332 ErrEl:17 | P_Az:33 P_El:-1
E:2666 O:2331 N:3082 S:3062 | ErrAz:335 ErrEl:20 | P_Az:33 P_El:-2
E:2664 O:2331 N:3081 S:3061 | ErrAz:333 ErrEl:20 | P_Az:33 P_El:-2
E:2664 O:2331 N:3081 S:3061 | ErrAz:333 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2331 N:3080 S:3062 | ErrAz:331 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2331 N:3080 S:3061 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2330 N:3080 S:3060 | ErrAz:332 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2331 N:3080 S:3060 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2332 N:3080 S:3060 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2331 N:3079 S:3060 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2332 N:3078 S:3060 | ErrAz:330 ErrEl:18 | P_Az:33 P_El:-1
E:2663 O:2332 N:3078 S:3059 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2664 O:2331 N:3078 S:3062 | ErrAz:333 ErrEl:16 | P_Az:33 P_El:-1
E:2663 O:2333 N:3078 S:3062 | ErrAz:330 ErrEl:16 | P_Az:33 P_El:-1
E:2663 O:2333 N:3078 S:3063 | ErrAz:330 ErrEl:15 | P_Az:33 P_El:-1
E:2663 O:2333 N:3079 S:3063 | ErrAz:330 ErrEl:16 | P_Az:33 P_El:-1
E:2663 O:2333 N:3079 S:3062 | ErrAz:330 ErrEl:17 | P_Az:33 P_El:-1
E:2663 O:2333 N:3079 S:3061 | ErrAz:330 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2332 N:3078 S:3061 | ErrAz:330 ErrEl:17 | P_Az:33 P_El:-1
E:2663 O:2332 N:3079 S:3061 | ErrAz:331 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2333 N:3078 S:3061 | ErrAz:329 ErrEl:17 | P_Az:32 P_El:-1
E:2662 O:2332 N:3078 S:3060 | ErrAz:330 ErrEl:18 | P_Az:33 P_El:-1
E:2663 O:2331 N:3078 S:3060 | ErrAz:332 ErrEl:18 | P_Az:33 P_El:-1
E:2663 O:2331 N:3079 S:3060 | ErrAz:332 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2331 N:3077 S:3059 | ErrAz:332 ErrEl:18 | P_Az:33 P_El:-1
E:2663 O:2332 N:3077 S:3059 | ErrAz:331 ErrEl:18 | P_Az:33 P_El:-1
E:2663 O:2333 N:3079 S:3060 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2331 N:3079 S:3059 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2663 O:2328 N:3078 S:3059 | ErrAz:335 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2329 N:3078 S:3059 | ErrAz:334 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2329 N:3078 S:3059 | ErrAz:334 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2329 N:3078 S:3059 | ErrAz:333 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2329 N:3077 S:3059 | ErrAz:332 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2330 N:3078 S:3059 | ErrAz:332 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2330 N:3077 S:3059 | ErrAz:331 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2331 N:3078 S:3059 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2331 N:3078 S:3059 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2331 N:3078 S:3060 | ErrAz:331 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2331 N:3077 S:3060 | ErrAz:331 ErrEl:17 | P_Az:33 P_El:-1
E:2662 O:2337 N:3077 S:3060 | ErrAz:325 ErrEl:17 | P_Az:32 P_El:-1
E:2662 O:2337 N:3076 S:3060 | ErrAz:325 ErrEl:16 | P_Az:32 P_El:-1
E:2662 O:2337 N:3076 S:3060 | ErrAz:325 ErrEl:16 | P_Az:32 P_El:-1
E:2662 O:2336 N:3075 S:3060 | ErrAz:326 ErrEl:15 | P_Az:32 P_El:-1
E:2662 O:2335 N:3075 S:3059 | ErrAz:327 ErrEl:16 | P_Az:32 P_El:-1
E:2662 O:2335 N:3075 S:3059 | ErrAz:327 ErrEl:16 | P_Az:32 P_El:-1
E:2662 O:2335 N:3076 S:3059 | ErrAz:327 ErrEl:17 | P_Az:32 P_El:-1
E:2662 O:2335 N:3077 S:3059 | ErrAz:327 ErrEl:18 | P_Az:32 P_El:-1
E:2662 O:2335 N:3077 S:3058 | ErrAz:327 ErrEl:19 | P_Az:32 P_El:-1
E:2662 O:2334 N:3077 S:3059 | ErrAz:328 ErrEl:18 | P_Az:32 P_El:-1
E:2663 O:2334 N:3078 S:3059 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2663 O:2333 N:3078 S:3059 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2332 N:3078 S:3059 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2333 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2332 N:3077 S:3059 | ErrAz:330 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2332 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2332 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2332 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2333 N:3078 S:3058 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2662 O:2335 N:3078 S:3058 | ErrAz:327 ErrEl:20 | P_Az:32 P_El:-2
E:2663 O:2334 N:3078 S:3059 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2663 O:2335 N:3078 S:3059 | ErrAz:328 ErrEl:19 | P_Az:32 P_El:-1
E:2663 O:2333 N:3078 S:3059 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2663 O:2333 N:3077 S:3059 | ErrAz:330 ErrEl:18 | P_Az:33 P_El:-1
E:2663 O:2332 N:3078 S:3059 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2332 N:3077 S:3059 | ErrAz:330 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2332 N:3078 S:3059 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2332 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2333 N:3077 S:3058 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2662 O:2332 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2332 N:3078 S:3058 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2662 O:2331 N:3077 S:3059 | ErrAz:331 ErrEl:18 | P_Az:33 P_El:-1
E:2662 O:2330 N:3078 S:3059 | ErrAz:332 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2329 N:3077 S:3059 | ErrAz:333 ErrEl:18 | P_Az:33 P_El:-1
E:2661 O:2330 N:3078 S:3058 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2660 O:2327 N:3078 S:3058 | ErrAz:333 ErrEl:20 | P_Az:33 P_El:-2
E:2660 O:2327 N:3078 S:3058 | ErrAz:333 ErrEl:20 | P_Az:33 P_El:-2
E:2660 O:2328 N:3078 S:3057 | ErrAz:332 ErrEl:21 | P_Az:33 P_El:-2
E:2660 O:2329 N:3078 S:3057 | ErrAz:331 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2329 N:3078 S:3057 | ErrAz:332 ErrEl:21 | P_Az:33 P_El:-2
E:2661 O:2330 N:3077 S:3057 | ErrAz:331 ErrEl:20 | P_Az:33 P_El:-2
E:2660 O:2331 N:3077 S:3057 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2660 O:2331 N:3077 S:3057 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2660 O:2331 N:3077 S:3056 | ErrAz:329 ErrEl:21 | P_Az:32 P_El:-2
E:2660 O:2331 N:3077 S:3056 | ErrAz:329 ErrEl:21 | P_Az:32 P_El:-2
E:2660 O:2331 N:3077 S:3057 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2660 O:2331 N:3076 S:3057 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2660 O:2331 N:3076 S:3057 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2661 O:2330 N:3076 S:3057 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2330 N:3076 S:3057 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2328 N:3077 S:3058 | ErrAz:333 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2329 N:3077 S:3058 | ErrAz:332 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2328 N:3077 S:3058 | ErrAz:333 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2328 N:3076 S:3058 | ErrAz:333 ErrEl:18 | P_Az:33 P_El:-1
E:2661 O:2329 N:3076 S:3057 | ErrAz:332 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2329 N:3076 S:3057 | ErrAz:333 ErrEl:19 | P_Az:33 P_El:-1
E:2662 O:2328 N:3077 S:3057 | ErrAz:334 ErrEl:20 | P_Az:33 P_El:-2
E:2661 O:2329 N:3077 S:3058 | ErrAz:332 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2329 N:3077 S:3058 | ErrAz:332 ErrEl:19 | P_Az:33 P_El:-1
E:2660 O:2329 N:3078 S:3057 | ErrAz:331 ErrEl:21 | P_Az:33 P_El:-2
E:2660 O:2329 N:3079 S:3057 | ErrAz:331 ErrEl:22 | P_Az:33 P_El:-2
E:2660 O:2330 N:3078 S:3057 | ErrAz:330 ErrEl:21 | P_Az:33 P_El:-2
E:2660 O:2330 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2660 O:2330 N:3077 S:3058 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2659 O:2330 N:3077 S:3057 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2659 O:2331 N:3077 S:3057 | ErrAz:328 ErrEl:20 | P_Az:32 P_El:-2
E:2659 O:2330 N:3077 S:3057 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2659 O:2329 N:3077 S:3057 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2659 O:2330 N:3077 S:3057 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2659 O:2329 N:3077 S:3056 | ErrAz:330 ErrEl:21 | P_Az:33 P_El:-2
E:2659 O:2329 N:3076 S:3056 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2658 O:2329 N:3076 S:3056 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2659 O:2328 N:3076 S:3057 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2659 O:2329 N:3076 S:3057 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2659 O:2330 N:3076 S:3057 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2659 O:2329 N:3076 S:3057 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2659 O:2330 N:3076 S:3057 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2659 O:2330 N:3076 S:3057 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2659 O:2330 N:3076 S:3057 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2659 O:2330 N:3076 S:3056 | ErrAz:329 ErrEl:20 | P_Az:32 P_El:-2
E:2659 O:2329 N:3076 S:3056 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2659 O:2329 N:3075 S:3056 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2660 O:2329 N:3075 S:3056 | ErrAz:331 ErrEl:19 | P_Az:33 P_El:-1
E:2661 O:2329 N:3075 S:3056 | ErrAz:332 ErrEl:19 | P_Az:33 P_El:-1
E:2660 O:2330 N:3076 S:3056 | ErrAz:330 ErrEl:20 | P_Az:33 P_El:-2
E:2660 O:2330 N:3076 S:3057 | ErrAz:330 ErrEl:19 | P_Az:33 P_El:-1
E:2660 O:2331 N:3076 S:3057 | ErrAz:329 ErrEl:19 | P_Az:32 P_El:-1
E:2659 O:2330 N:3075 S:3053 | ErrAz:329 ErrEl:22 | P_Az:32 P_El:-2
E:2658 O:2331 N:3075 S:3053 | ErrAz:327 ErrEl:22 | P_Az:32 P_El:-2
E:2658 O:2331 N:3076 S:3053 | ErrAz:327 ErrEl:23 | P_Az:32 P_El:-2
E:2658 O:2331 N:3075 S:3054 | ErrAz:327 ErrEl:21 | P_Az:32 P_El:-2
E:2657 O:2331 N:3073 S:3054 | ErrAz:326 ErrEl:19 | P_Az:32 P_El:-1
E:2658 O:2331 N:3073 S:3054 | ErrAz:327 ErrEl:19 | P_Az:32 P_El:-1
E:2657 O:2332 N:3073 S:3055 | ErrAz:325 ErrEl:18 | P_Az:32 P_El:-1
E:2658 O:2332 N:3073 S:3055 | ErrAz:326 ErrEl:18 | P_Az:32 P_El:-1
E:2658 O:2331 N:3073 S:3055 | ErrAz:327 ErrEl:18 | P_Az:32 P_El:-1
E:2659 O:2331 N:3074 S:3055 | ErrAz:328 ErrEl:19 | P_Az:32 P_El:-1
E:2659 O:2331 N:3074 S:3056 | ErrAz:328 ErrEl:18 | P_Az:32 P_El:-1
E:2658 O:2331 N:3074 S:3056 | ErrAz:327 ErrEl:18 | P_Az:32 P_El:-1
E:2657 O:2331 N:3074 S:3056 | ErrAz:326 ErrEl:18 | P_Az:32 P_El:-1
